1.021,4.91,14,2.45,0
1.017,5.74,20,4.49,0
1.008,7.2,14.9,2.36,0
1.011,5.51,12.6,2.15,0
1.005,6.52,7.5,1.16,0
1.02,5.27,25.3,3.34,0
1.012,5.62,17.4,1.4,0
1.029,5.67,35.9,8.48,0
1.015,5.41,21.9,1.16,0
1.021,6.13,25.7,2.21,0
1.011,6.19,11.5,1.93,0
1.025,5.53,28.4,1.27,0
1.006,7.12,11.3,1.03,0
1.007,5.35,9.9,1.47,0
1.011,5.21,17.9,1.53,0
1.018,4.9,26.1,5.09,0
1.007,6.63,8.4,1.05,0
1.025,6.81,32.6,2.03,0
1.008,6.88,26.1,7.68,0
1.014,6.14,23.6,1.45,0
1.024,6.3,29.9,5.16,0
1.019,5.47,33.8,0.81,0
1.014,7.38,30.1,1.32,0
1.02,5.96,11.2,1.55,0
1.023,5.68,29,1.52,0
1.017,6.76,8.8,0.77,0
1.017,7.61,25.8,2.17,0
1.01,6.61,9.8,0.17,0
1.008,5.87,5.1,0.83,0
1.02,5.44,29,3.04,0
1.017,7.92,25.3,1.06,0
1.019,5.98,15.5,3.93,0
1.017,6.56,15.8,5.38,0
1.008,5.94,8.1,3.53,0
1.023,5.85,38,4.54,0
1.02,5.66,23.6,3.98,0
1.008,6.4,14.6,1.02,0
1.02,6.35,24.5,3.46,0
1.009,6.37,12.2,1.19,0
1.018,6.18,23.3,5.64,0
1.021,5.33,26,2.66,0
1.009,5.64,17.7,1.22,0
1.015,6.79,20.9,2.64,0
1.01,5.97,13.4,2.31,0
1.02,5.68,35.8,4.49,0
1.021,5.94,27.9,6.96,1
1.024,5.77,19.5,13,1
1.024,5.6,29.5,5.54,1
1.021,5.53,31.2,6.19,1
1.024,5.36,27.6,7.31,1
1.026,5.16,26,14.34,1
1.013,5.86,21.4,4.74,1
1.01,6.27,11.2,2.5,1
1.011,7.01,21.4,1.27,1
1.022,6.21,20.6,4.18,1
1.011,6.13,10.9,3.1,1
1.031,5.73,17.4,3.01,1
1.02,7.94,19.7,6.81,1
1.04,6.28,14.3,8.28,1
1.021,5.56,23.6,2.33,1
1.025,5.71,27,7.18,1
1.026,6.19,27.6,5.67,1
1.034,5.24,27.3,12.68,1
1.033,5.58,29.1,8.94,1
1.015,5.98,14.8,3.16,1
1.013,5.58,20.8,3.3,1
1.014,5.9,17.8,6.99,1
1.012,6.75,5.1,0.65,1
1.025,6.9,33.6,4.18,1
1.026,6.29,22.2,4.45,1
1.028,4.76,12.4,0.27,1
1.027,5.4,24.5,7.64,1
1.018,5.14,29,6.63,1
1.022,5.09,19.8,8.53,1
1.025,7.9,23.6,9.04,1
1.017,4.81,13.3,0.58,1
1.024,5.4,21.8,7.82,1
1.016,6.81,21.4,12.2,1
1.015,6.03,12.8,9.39,1
1.02020387527108,4.98126693446405,12.0626397586401,11.8040630977252,0.939740288455432
1.03216627649325,6.82824866960557,20.067097168644,14.2560367648141,0.917737571088194
1.01292769722238,5.033519435305,25.3554062384918,8.18579936545049,0.592809460920913
1.02313622426457,5.44006312235957,31.2740974002001,11.988025017746,1.0006402060151
1.02552349957272,3.27585036556096,37.5421808919272,1.00393164677646,0.514445084181692
1.0372695659283,5.14067005304386,13.1528535539919,10.6673573567943,0.808705393248434
